strategy_id,strategy_label,seed,time,Q_phy,Q_comm,Q_mis,Q_overall,alive_nodes
degree_driven,Maximum-Degree Reconfiguration,11,71,1.0,0.672928926304115,0.5925925925925926,0.65413231099158,70
degree_driven,Maximum-Degree Reconfiguration,11,72,1.0,0.6799847968869936,0.5925925925925926,0.6579507203173804,70
degree_driven,Maximum-Degree Reconfiguration,11,73,1.0,0.6798367547106942,0.5925925925925926,0.6580516905196244,70
degree_driven,Maximum-Degree Reconfiguration,11,74,1.0,0.6872875290281213,0.6111111111111112,0.6710000765010062,70
degree_driven,Maximum-Degree Reconfiguration,11,75,1.0,0.6866663913596633,0.6111111111111112,0.6707835951615708,70
degree_driven,Maximum-Degree Reconfiguration,11,76,1.0,0.6878412571760875,0.6111111111111112,0.6715465712653079,70
degree_driven,Maximum-Degree Reconfiguration,11,77,1.0,0.6887144300132251,0.6111111111111112,0.6720770847007262,70
degree_driven,Maximum-Degree Reconfiguration,11,78,1.0,0.68775753102217,0.5925925925925926,0.6625920446774812,70
degree_driven,Maximum-Degree Reconfiguration,11,79,1.0,0.6881183175356422,0.5925925925925926,0.6629955583329873,70
degree_driven,Maximum-Degree Reconfiguration,11,80,1.0,0.6889879723497403,0.6111111111111112,0.6729320877609312,70
degree_driven,Maximum-Degree Reconfiguration,11,81,1.0,0.6912351686656808,0.6111111111111112,0.6740549644054206,70
degree_driven,Maximum-Degree Reconfiguration,11,82,1.0,0.692043335504088,0.6111111111111112,0.6745854750798926,70
degree_driven,Maximum-Degree Reconfiguration,11,83,1.0,0.6927001909063856,0.6111111111111112,0.6751598113051522,70
degree_driven,Maximum-Degree Reconfiguration,11,84,1.0,0.6926666099303591,0.6111111111111112,0.6751446998659403,70
degree_driven,Maximum-Degree Reconfiguration,11,85,1.0,0.6942253978866116,0.6111111111111112,0.6759458710642868,70
degree_driven,Maximum-Degree Reconfiguration,11,86,1.0,0.693267873524776,0.6111111111111112,0.6755643524880643,70
degree_driven,Maximum-Degree Reconfiguration,11,87,1.0,0.6943188167345107,0.5925925925925926,0.6667163124404003,70
degree_driven,Maximum-Degree Reconfiguration,11,88,1.0,0.6956559356632304,0.6111111111111112,0.6766906271814768,70
degree_driven,Maximum-Degree Reconfiguration,11,89,1.0,0.6966373260591878,0.6111111111111112,0.6772024557887628,70
degree_driven,Maximum-Degree Reconfiguration,11,90,1.0,0.6973341504484143,0.6111111111111112,0.6775077247289827,70
degree_driven,Maximum-Degree Reconfiguration,11,91,1.0,0.6972962894411464,0.6111111111111112,0.6774906872757122,70
degree_driven,Maximum-Degree Reconfiguration,11,92,1.0,0.6968395488165607,0.6111111111111112,0.6773397316858065,70
degree_driven,Maximum-Degree Reconfiguration,11,93,1.0,0.6974299324432449,0.6111111111111112,0.6776536110789213,70
degree_driven,Maximum-Degree Reconfiguration,11,94,1.0,0.6991950831118143,0.6481481481481481,0.6971597378155368,70
degree_driven,Maximum-Degree Reconfiguration,11,95,1.0,0.6992486979622674,0.6481481481481481,0.6971838644982407,70
degree_driven,Maximum-Degree Reconfiguration,11,96,1.0,0.6991466586321143,0.6481481481481481,0.6972479443618702,70
degree_driven,Maximum-Degree Reconfiguration,11,97,1.0,0.6989499278247343,0.6481481481481481,0.6972126162199355,70
degree_driven,Maximum-Degree Reconfiguration,11,98,1.0,0.6985802792156248,0.6481481481481481,0.6971641368490749,70
degree_driven,Maximum-Degree Reconfiguration,11,99,1.0,0.6995690161574522,0.6481481481481481,0.6976594104834146,70
degree_driven,Maximum-Degree Reconfiguration,11,100,1.0,0.6992216134836231,0.6481481481481481,0.6975030792801916,70
degree_driven,Maximum-Degree Reconfiguration,17,0,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,17,1,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,17,2,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,17,3,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,17,4,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,17,5,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,17,6,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,17,7,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,17,8,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,17,9,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,17,10,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,17,11,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,17,12,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,17,13,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,17,14,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,17,15,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,17,16,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,17,17,0.8693741499178277,0.8398045031220415,0.9411764705882353,0.8919689691949277,92
degree_driven,Maximum-Degree Reconfiguration,17,18,0.7675312092889073,0.6965729359068062,0.8235294117647058,0.763599087504861,84
degree_driven,Maximum-Degree Reconfiguration,17,19,0.6881084582968482,0.6009235576404163,0.7058823529411765,0.657762200323618,77
degree_driven,Maximum-Degree Reconfiguration,17,20,0.6025275916290272,0.5452712625816619,0.6470588235294118,0.599027859507905,70
degree_driven,Maximum-Degree Reconfiguration,17,21,0.6096594097629822,0.5548009237325997,0.6470588235294118,0.6036727979325249,70
degree_driven,Maximum-Degree Reconfiguration,17,22,0.6250143922398169,0.5642590150211491,0.7058823529411765,0.6381084528420962,70
degree_driven,Maximum-Degree Reconfiguration,17,23,0.6262157194563411,0.5770991562594295,0.7058823529411765,0.6439465827601486,70
degree_driven,Maximum-Degree Reconfiguration,17,24,0.6365848321364163,0.5884841471433693,0.7058823529411765,0.6495882842919253,70
degree_driven,Maximum-Degree Reconfiguration,17,25,0.6537595009202197,0.5937152665460111,0.7058823529411765,0.6528010214623043,70
degree_driven,Maximum-Degree Reconfiguration,17,26,0.6652710920483061,0.5996867992090429,0.7647058823529411,0.6854755554229552,70
degree_driven,Maximum-Degree Reconfiguration,17,27,0.6817448831011083,0.6017241587998222,0.7647058823529411,0.687216056791446,70
degree_driven,Maximum-Degree Reconfiguration,17,28,0.691999859171917,0.6116918503735149,0.7647058823529411,0.6922142668031481,70
degree_driven,Maximum-Degree Reconfiguration,17,29,0.7076180845535314,0.6145422864781098,0.7647058823529411,0.6942778743192966,70
degree_driven,Maximum-Degree Reconfiguration,17,30,0.7248080431908058,0.6277663195446812,0.7647058823529411,0.7010881871311174,70
degree_driven,Maximum-Degree Reconfiguration,17,31,0.7279281815899784,0.6320398680078885,0.7647058823529411,0.7031672908595192,70
degree_driven,Maximum-Degree Reconfiguration,17,32,0.7420801970833829,0.6451044734113022,0.7647058823529411,0.7097539640657257,70
degree_driven,Maximum-Degree Reconfiguration,17,33,0.7465920140155551,0.6485886415007853,0.7647058823529411,0.7115474305526017,70
degree_driven,Maximum-Degree Reconfiguration,17,34,0.7544485926271804,0.6468544953007479,0.7647058823529411,0.7111598936931661,70
degree_driven,Maximum-Degree Reconfiguration,17,35,0.7525644020691578,0.6505322190667644,0.7647058823529411,0.7127206598599725,70
degree_driven,Maximum-Degree Reconfiguration,17,36,0.7230307661690917,0.6585183297690445,0.7647058823529411,0.7148377278809952,70
degree_driven,Maximum-Degree Reconfiguration,17,37,0.7293750959809652,0.6643983742681409,0.7647058823529411,0.7178009643961822,70
degree_driven,Maximum-Degree Reconfiguration,17,38,0.7437973154960975,0.6596161379817795,0.7647058823529411,0.7163700690430763,70
degree_driven,Maximum-Degree Reconfiguration,17,39,0.7500879027937271,0.6598856997129401,0.7647058823529411,0.71680590118698,70
degree_driven,Maximum-Degree Reconfiguration,17,40,0.7519248121170716,0.6651365394774931,0.7647058823529411,0.719260624547196,70
degree_driven,Maximum-Degree Reconfiguration,17,41,0.7551412011842784,0.6672048170121029,0.7647058823529411,0.7203521688911307,70
degree_driven,Maximum-Degree Reconfiguration,17,42,0.7604466418670771,0.6722487774422866,0.7647058823529411,0.7228872231188535,70
degree_driven,Maximum-Degree Reconfiguration,17,43,0.7690423553273585,0.6752600312359289,0.7647058823529411,0.7246720729990065,70
degree_driven,Maximum-Degree Reconfiguration,17,44,0.772813380937079,0.679927606507323,0.7647058823529411,0.7269610331516199,70
degree_driven,Maximum-Degree Reconfiguration,17,45,0.7822201004099126,0.6819847147295802,0.7647058823529411,0.7283570678252773,70
degree_driven,Maximum-Degree Reconfiguration,17,46,0.7911835763385652,0.6797584678602379,0.7647058823529411,0.7278034305305059,70
degree_driven,Maximum-Degree Reconfiguration,17,47,0.7911961526028564,0.6843144916651478,0.7450980392156863,0.7200503484873024,70
degree_driven,Maximum-Degree Reconfiguration,17,48,0.7900744393225362,0.6814645627543428,0.7450980392156863,0.7187117948134242,70
degree_driven,Maximum-Degree Reconfiguration,17,49,0.7978872907794425,0.6775207748524846,0.7450980392156863,0.7173277328304334,70
degree_driven,Maximum-Degree Reconfiguration,17,50,0.796772272183554,0.673081067627124,0.7647058823529411,0.7250780352178541,70
degree_driven,Maximum-Degree Reconfiguration,17,51,0.8011736549487516,0.6724281770557387,0.7647058823529411,0.7250043035989906,70
degree_driven,Maximum-Degree Reconfiguration,17,52,0.8054328505998352,0.6745757699008472,0.7647058823529411,0.7261836801618435,70
degree_driven,Maximum-Degree Reconfiguration,17,53,0.8073265689838021,0.6731861429205593,0.7647058823529411,0.7256530339399124,70
degree_driven,Maximum-Degree Reconfiguration,17,54,0.8124680609390019,0.6708178479029309,0.7647058823529411,0.7248443757797396,70
degree_driven,Maximum-Degree Reconfiguration,17,55,0.8123365708667167,0.6691684639457487,0.7647058823529411,0.7240955784953933,70
degree_driven,Maximum-Degree Reconfiguration,17,56,0.8671331259319248,0.6640604321835604,0.7450980392156863,0.7147328703870416,70
degree_driven,Maximum-Degree Reconfiguration,17,57,0.8610614331243177,0.6608464475227852,0.7647058823529411,0.7227869142179398,70
degree_driven,Maximum-Degree Reconfiguration,17,58,0.8602993977572511,0.65839091141173,0.7450980392156863,0.7118398996309843,70
degree_driven,Maximum-Degree Reconfiguration,17,59,0.8643541576994461,0.660742778076589,0.6274509803921569,0.6542774482155158,70
degree_driven,Maximum-Degree Reconfiguration,17,60,0.8650659181860589,0.6627028709392933,0.6470588235294118,0.6649989995966907,70
degree_driven,Maximum-Degree Reconfiguration,17,61,0.8697846278006933,0.6649232546519965,0.6274509803921569,0.6564301861795115,70
degree_driven,Maximum-Degree Reconfiguration,17,62,0.8697482829973369,0.6666706204223913,0.7254901960784315,0.7062342913791586,70
degree_driven,Maximum-Degree Reconfiguration,17,63,0.878318058325691,0.6714485921504738,0.6666666666666667,0.6794011027173312,70
degree_driven,Maximum-Degree Reconfiguration,17,64,0.8836525489354345,0.6756508159000669,0.6666666666666667,0.6815588279351352,70
degree_driven,Maximum-Degree Reconfiguration,17,65,0.8818955051941917,0.6795330807547062,0.6862745098039216,0.6930219165012882,70
degree_driven,Maximum-Degree Reconfiguration,17,66,0.8856773731442728,0.681661742427123,0.6862745098039216,0.6941689076513797,70
degree_driven,Maximum-Degree Reconfiguration,17,67,0.8896366143485169,0.6813460305032158,0.6862745098039216,0.6942247993458337,70
degree_driven,Maximum-Degree Reconfiguration,17,68,0.8449270360376788,0.6809209303569171,0.6862745098039216,0.6917980253644574,70
degree_driven,Maximum-Degree Reconfiguration,17,69,0.8473664040541666,0.6849096443537913,0.6862745098039216,0.6937149150638752,70
degree_driven,Maximum-Degree Reconfiguration,17,70,0.8514839517395341,0.6892429531699622,0.6862745098039216,0.6958707814154206,70
degree_driven,Maximum-Degree Reconfiguration,17,71,0.8577380228039315,0.6921916733387972,0.6862745098039216,0.6975104090446161,70
degree_driven,Maximum-Degree Reconfiguration,17,72,0.8655120254118298,0.6936607242894339,0.6862745098039216,0.6985601821027976,70
degree_driven,Maximum-Degree Reconfiguration,17,73,0.8686136966693713,0.6939158878376558,0.6862745098039216,0.6988300892623744,70
degree_driven,Maximum-Degree Reconfiguration,17,74,0.8686134071184125,0.6917330288344202,0.6862745098039216,0.6978477882333705,70
degree_driven,Maximum-Degree Reconfiguration,17,75,0.8739826393810466,0.6941261097605491,0.6862745098039216,0.6991931362632602,70
degree_driven,Maximum-Degree Reconfiguration,17,76,0.8752759144666881,0.6959083369719754,0.6862745098039216,0.700059802262684,70
degree_driven,Maximum-Degree Reconfiguration,17,77,0.9328940735650054,0.6937229269684109,0.6862745098039216,0.701957275715996,70
degree_driven,Maximum-Degree Reconfiguration,17,78,0.9395090841020676,0.6922256584491937,0.7058823529411765,0.7114181769778287,70
degree_driven,Maximum-Degree Reconfiguration,17,79,0.9360459920351246,0.6916014897821636,0.6862745098039216,0.7011602249056907,70
degree_driven,Maximum-Degree Reconfiguration,17,80,0.943100161566833,0.6903556305163803,0.7058823529411765,0.710756218281301,70
degree_driven,Maximum-Degree Reconfiguration,17,81,0.9370866597666572,0.6894451352802318,0.7058823529411765,0.7100458203350255,70
degree_driven,Maximum-Degree Reconfiguration,17,82,0.9386186095478342,0.6872682592884535,0.7058823529411765,0.709142823627784,70
degree_driven,Maximum-Degree Reconfiguration,17,83,0.938690561738731,0.6863817222803712,0.7058823529411765,0.7087474795836919,70
degree_driven,Maximum-Degree Reconfiguration,17,84,0.938290265004624,0.6853929401575114,0.7058823529411765,0.7082825127916996,70
degree_driven,Maximum-Degree Reconfiguration,17,85,0.945620248068866,0.6849743160264053,0.6862745098039216,0.6986567095172864,70
degree_driven,Maximum-Degree Reconfiguration,17,86,0.9618369299953589,0.6860390070647865,0.7058823529411765,0.7097505761495102,70
degree_driven,Maximum-Degree Reconfiguration,17,87,0.9638997421470973,0.690798134343874,0.7058823529411765,0.7119953240326864,70
degree_driven,Maximum-Degree Reconfiguration,17,88,0.9709708991312488,0.6901466563660915,0.7058823529411765,0.712055716791892,70
degree_driven,Maximum-Degree Reconfiguration,17,89,0.9686942152655542,0.688413937708811,0.7058823529411765,0.711162159202831,70
degree_driven,Maximum-Degree Reconfiguration,17,90,0.9699112239896652,0.6858972455851193,0.6862745098039216,0.7002865766147478,70
degree_driven,Maximum-Degree Reconfiguration,17,91,0.9719342453614631,0.6829188445181734,0.6862745098039216,0.699047447203212,70
degree_driven,Maximum-Degree Reconfiguration,17,92,0.9780209363325897,0.6818088349559523,0.6862745098039216,0.6988522774487689,70
degree_driven,Maximum-Degree Reconfiguration,17,93,0.9886777643719322,0.682612064028869,0.6862745098039216,0.6997465719335485,70
degree_driven,Maximum-Degree Reconfiguration,17,94,0.992916331794767,0.6858562300569938,0.7058823529411765,0.7112222965859738,70
degree_driven,Maximum-Degree Reconfiguration,17,95,0.9981754946398046,0.6893044370568754,0.7058823529411765,0.7130369478781724,70
degree_driven,Maximum-Degree Reconfiguration,17,96,0.9963507415723055,0.692893463272386,0.6862745098039216,0.7047568504531497,70
degree_driven,Maximum-Degree Reconfiguration,17,97,1.0,0.6948794827486249,0.6862745098039216,0.7058972358676274,70
degree_driven,Maximum-Degree Reconfiguration,17,98,1.0,0.6950752856537991,0.6862745098039216,0.7060087869006835,70
degree_driven,Maximum-Degree Reconfiguration,17,99,1.0,0.6968703978053394,0.6862745098039216,0.7073686414751219,70
degree_driven,Maximum-Degree Reconfiguration,17,100,1.0,0.6983439184399906,0.7058823529411765,0.7177558095313218,70
degree_driven,Maximum-Degree Reconfiguration,23,0,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,23,1,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,23,2,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,23,3,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,23,4,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,23,5,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,23,6,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,23,7,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,23,8,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,23,9,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,23,10,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,23,11,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,23,12,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,23,13,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,23,14,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,23,15,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,23,16,1.0,1.0,1.0,1.0,100
degree_driven,Maximum-Degree Reconfiguration,23,17,0.8745365062914519,0.9127668088428343,1.0,0.9544718892938481,92
degree_driven,Maximum-Degree Reconfiguration,23,18,0.7651247117170833,0.7818229798361206,0.9444444444444444,0.8622987987343307,84
degree_driven,Maximum-Degree Reconfiguration,23,19,0.6703547923503343,0.6701192708306003,0.7222222222222222,0.6961825226023979,77
degree_driven,Maximum-Degree Reconfiguration,23,20,0.5921759237918834,0.5906001741968467,0.6666666666666666,0.6287122079115085,70
degree_driven,Maximum-Degree Reconfiguration,23,21,0.6183499869454886,0.5944645497467498,0.6666666666666666,0.6317598800666452,70
degree_driven,Maximum-Degree Reconfiguration,23,22,0.6303003033365066,0.6038305574695446,0.6666666666666666,0.6365720993614536,70
degree_driven,Maximum-Degree Reconfiguration,23,23,0.6457138574513037,0.6128574611891859,0.7222222222222222,0.6691826615188099,70
degree_driven,Maximum-Degree Reconfiguration,23,24,0.6477637026575239,0.6243195408658999,0.7222222222222222,0.6744430896336422,70
degree_driven,Maximum-Degree Reconfiguration,23,25,0.6508300864446148,0.6290450465840635,0.7222222222222222,0.6767228863961704,70
degree_driven,Maximum-Degree Reconfiguration,23,26,0.675269085597949,0.6292565179198395,0.7222222222222222,0.6780399984549363,70
degree_driven,Maximum-Degree Reconfiguration,23,27,0.6778392165350108,0.6363056319889127,0.7222222222222222,0.6813406063328724,70
degree_driven,Maximum-Degree Reconfiguration,23,28,0.6809533312451553,0.6405100480401132,0.7222222222222222,0.6833882992914199,70
degree_driven,Maximum-Degree Reconfiguration,23,29,0.6894754119140836,0.6469316423255483,0.7222222222222222,0.686704120753312,70
degree_driven,Maximum-Degree Reconfiguration,23,30,0.6963020723433413,0.6533144207633046,0.8333333333333334,0.7454732596273208,70
degree_driven,Maximum-Degree Reconfiguration,23,31,0.7133712360956906,0.6622590760098429,0.8333333333333334,0.7503518126758806,70
degree_driven,Maximum-Degree Reconfiguration,23,32,0.7182267756084406,0.6594842818479443,0.8333333333333334,0.7493459322786636,70
degree_driven,Maximum-Degree Reconfiguration,23,33,0.7302312051064463,0.662662947142664,0.8333333333333334,0.7513765531361878,70
degree_driven,Maximum-Degree Reconfiguration,23,34,0.7413018616579466,0.6647066043998762,0.8333333333333334,0.7528497317295083,70
degree_driven,Maximum-Degree Reconfiguration,23,35,0.7601653757421916,0.6702100601077681,0.8333333333333334,0.7562694625022719,70
degree_driven,Maximum-Degree Reconfiguration,23,36,0.7708935697619718,0.6730934132298777,0.8333333333333334,0.7581033811082103,70
degree_driven,Maximum-Degree Reconfiguration,23,37,0.779823986433342,0.6794220854279419,0.8333333333333334,0.7613978044309077,70
degree_driven,Maximum-Degree Reconfiguration,23,38,0.7903371697063256,0.6818583531118652,0.8333333333333334,0.7630197840523223,70
degree_driven,Maximum-Degree Reconfiguration,23,39,0.7932174586440547,0.6856958806985965,0.8333333333333334,0.7648906859132378,70
degree_driven,Maximum-Degree Reconfiguration,23,40,0.797032031334381,0.6892720407527011,0.8333333333333334,0.7666906865721013,70
degree_driven,Maximum-Degree Reconfiguration,23,41,0.8096470421671428,0.6922347202688712,0.8703703703703703,0.7871731614145344,70
degree_driven,Maximum-Degree Reconfiguration,23,42,0.8223442500150727,0.6941766146554346,0.8703703703703703,0.7886818742808843,70
degree_driven,Maximum-Degree Reconfiguration,23,43,0.8371081065196719,0.6968671667341031,0.8703703703703703,0.7906308155415152,70
degree_driven,Maximum-Degree Reconfiguration,23,44,0.8439785645798116,0.6979793242426515,0.8703703703703703,0.791474809323369,70
degree_driven,Maximum-Degree Reconfiguration,23,45,0.8474929996497103,0.696909735400238,0.8703703703703703,0.7911692160977779,70
degree_driven,Maximum-Degree Reconfiguration,23,46,0.8512801346232133,0.6959545518058504,0.8703703703703703,0.7909287402289785,70
degree_driven,Maximum-Degree Reconfiguration,23,47,0.8609485882983164,0.69733056200805,0.8703703703703703,0.7920313675037236,70
degree_driven,Maximum-Degree Reconfiguration,23,48,0.8696648976637013,0.7028924882857104,0.8703703703703703,0.7949700497969399,70
degree_driven,Maximum-Degree Reconfiguration,23,49,0.8757719198322563,0.7080406605053494,0.8703703703703703,0.7975920784042052,70
degree_driven,Maximum-Degree Reconfiguration,23,50,0.8770740240923445,0.7087397156431351,0.8333333333333334,0.7794532399106947,70
degree_driven,Maximum-Degree Reconfiguration,23,51,0.8842042206718824,0.7105696418788605,0.8703703703703703,0.7991517350642665,70
degree_driven,Maximum-Degree Reconfiguration,23,52,0.8876234569075667,0.7146220470136868,0.8703703703703703,0.8011462791867225,70
degree_driven,Maximum-Degree Reconfiguration,23,53,0.8894090893815443,0.7167479735325407,0.8703703703703703,0.8021922277439058,70
degree_driven,Maximum-Degree Reconfiguration,23,54,0.8319079712246796,0.7208480477908712,0.8703703703703703,0.8011622052523113,70
degree_driven,Maximum-Degree Reconfiguration,23,55,0.8365584885401001,0.724802090177285,0.8703703703703703,0.8031740501919684,70
degree_driven,Maximum-Degree Reconfiguration,23,56,0.8393954309508732,0.7260940726010764,0.8703703703703703,0.8038972894032133,70
degree_driven,Maximum-Degree Reconfiguration,23,57,0.8450633065833395,0.7265880827478918,0.8518518518518519,0.7951437284916442,70
degree_driven,Maximum-Degree Reconfiguration,23,58,0.8452034745564317,0.72737124880119,0.8148148148148148,0.7769846430957645,70
degree_driven,Maximum-Degree Reconfiguration,23,59,0.8511962065975932,0.7308590282358071,0.7592592592592592,0.7510760026656225,70
degree_driven,Maximum-Degree Reconfiguration,23,60,0.8567330795383145,0.7312949928401841,0.7592592592592592,0.7515490303846282,70
degree_driven,Maximum-Degree Reconfiguration,23,61,0.8626787003427249,0.7354609459212053,0.6481481481481481,0.6981654347557527,70
degree_driven,Maximum-Degree Reconfiguration,23,62,0.8673127709167086,0.7386396821273074,0.6666666666666666,0.7090868288364571,70
degree_driven,Maximum-Degree Reconfiguration,23,63,0.8721019668631896,0.7358948365329996,0.6666666666666666,0.7080911081163426,70
degree_driven,Maximum-Degree Reconfiguration,23,64,0.8721019668631896,0.73593036120637,0.6666666666666666,0.7081070942193592,70
degree_driven,Maximum-Degree Reconfiguration,23,65,0.8722223296202639,0.7355598807955276,0.6666666666666666,0.7079463961723339,70
degree_driven,Maximum-Degree Reconfiguration,23,66,0.8755117757941774,0.7386508646402972,0.6666666666666666,0.709501811211176,70
degree_driven,Maximum-Degree Reconfiguration,23,67,0.8755117757941774,0.7396439440647125,0.6666666666666666,0.7099486969521629,70
degree_driven,Maximum-Degree Reconfiguration,23,68,0.8782941288957216,0.7399313401135617,0.6666666666666666,0.7102171428292221,70
degree_driven,Maximum-Degree Reconfiguration,23,69,0.876967070768264,0.7401097216806188,0.6666666666666666,0.710231061628025,70
degree_driven,Maximum-Degree Reconfiguration,23,70,0.8769426715769254,0.7410389200076269,0.6666666666666666,0.7106479809156117,70
degree_driven,Maximum-Degree Reconfiguration,23,71,0.9381817832802579,0.7419184190237503,0.6666666666666666,0.7141057110580338,70
degree_driven,Maximum-Degree Reconfiguration,23,72,0.9381817832802579,0.7410194829594929,0.6666666666666666,0.7137011898291181,70
degree_driven,Maximum-Degree Reconfiguration,23,73,0.9396600648250512,0.7407913534139191,0.6666666666666666,0.7136724456108494,70
degree_driven,Maximum-Degree Reconfiguration,23,74,0.9391203505447517,0.7412959299934297,0.6666666666666666,0.7138725193576143,70
degree_driven,Maximum-Degree Reconfiguration,23,75,0.9368083494344968,0.7414840526016742,0.6666666666666666,0.7138415744758115,70
degree_driven,Maximum-Degree Reconfiguration,23,76,0.9379083805920171,0.7419088887008858,0.6666666666666666,0.7140877522783329,70
degree_driven,Maximum-Degree Reconfiguration,23,77,0.9413118270329232,0.7426704912203137,0.6666666666666666,0.7146006457341207,70
degree_driven,Maximum-Degree Reconfiguration,23,78,0.8850423404515557,0.7435140966910434,0.6666666666666666,0.7121667938668806,70
degree_driven,Maximum-Degree Reconfiguration,23,79,0.8871717945946037,0.7446638424018116,0.6666666666666666,0.7127906521438787,70
degree_driven,Maximum-Degree Reconfiguration,23,80,0.8868806850880638,0.7453816487211754,0.6666666666666666,0.7130991095122654,70
degree_driven,Maximum-Degree Reconfiguration,23,81,0.8896079184181004,0.748224461941864,0.6666666666666666,0.7145147371280771,70
degree_driven,Maximum-Degree Reconfiguration,23,82,0.8896079184181004,0.7490360842215036,0.6666666666666666,0.714879967153915,70
degree_driven,Maximum-Degree Reconfiguration,23,83,0.8906027128970869,0.748823199785249,0.6666666666666666,0.7148339088815497,70
degree_driven,Maximum-Degree Reconfiguration,23,84,0.8932234366225515,0.751341545858951,0.6666666666666666,0.7160982008009888,70
degree_driven,Maximum-Degree Reconfiguration,23,85,0.8932234366225515,0.7511422668410929,0.6666666666666666,0.7160085252429527,70
degree_driven,Maximum-Degree Reconfiguration,23,86,0.8988665500032024,0.7533595602729957,0.6666666666666666,0.7172884629563414,70
degree_driven,Maximum-Degree Reconfiguration,23,87,0.8998862770360138,0.7535214324631296,0.6666666666666666,0.7174122917935424,70
degree_driven,Maximum-Degree Reconfiguration,23,88,0.9015038156253665,0.7549029482100544,0.6666666666666666,0.7181148508091262,70
degree_driven,Maximum-Degree Reconfiguration,23,89,0.9033209846649383,0.7589674003582576,0.7222222222222222,0.747812490505574,70
degree_driven,Maximum-Degree Reconfiguration,23,90,0.9042859121549985,0.7593706136856665,0.7222222222222222,0.748042182877411,70
degree_driven,Maximum-Degree Reconfiguration,23,91,0.9065463815797563,0.7612432887165724,0.7222222222222222,0.7489979101125566,70
degree_driven,Maximum-Degree Reconfiguration,23,92,0.9078953440551035,0.761025897324077,0.7222222222222222,0.7489675321097009,70
degree_driven,Maximum-Degree Reconfiguration,23,93,0.9089765469584875,0.76091562927714,0.7222222222222222,0.7489719716337484,70
degree_driven,Maximum-Degree Reconfiguration,23,94,0.9113971172235761,0.7608403989213711,0.7222222222222222,0.749059146486907,70
degree_driven,Maximum-Degree Reconfiguration,23,95,0.9166276963225111,0.7608693322322657,0.7222222222222222,0.7493336954317562,70
degree_driven,Maximum-Degree Reconfiguration,23,96,0.9166276963225111,0.7608537620551569,0.7222222222222222,0.7493266888520573,70
degree_driven,Maximum-Degree Reconfiguration,23,97,0.9166276963225111,0.7613119946510165,0.7222222222222222,0.7495328935201941,70
degree_driven,Maximum-Degree Reconfiguration,23,98,0.9166276963225111,0.761322930223459,0.7222222222222222,0.7495378145277931,70
degree_driven,Maximum-Degree Reconfiguration,23,99,0.9166276963225111,0.7613294125045748,0.7222222222222222,0.7495407315542952,70
degree_driven,Maximum-Degree Reconfiguration,23,100,0.9158738818744881,0.7609707992810901,0.7222222222222222,0.749341664881326,70
