stage,stage_label,scenario_id,scenario_label,attack_ratio,seed,Q_phy,Q_comm,Q_mis,Q_overall,alive_nodes,phy_edges,comm_edges,mis_edges,valid_paths,attacked_count,jammed_count,affected_sensor_count,affected_decider_count,affected_influencer_count
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.2,29,1.0,0.728006959374285,0.9444444444444444,0.8908171346062431,100,491,14,275,354,0,20,11,8,1
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.2,35,1.0,0.7819382400757985,0.85,0.8773127466919327,100,525,32,311,406,0,20,12,5,3
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.3,11,1.0,0.6966411908898275,0.5,0.7322137302966091,100,491,24,222,221,0,30,21,5,4
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.3,17,1.0,0.632868652511897,0.6470588235294118,0.7599758253471028,100,496,32,278,495,0,30,18,8,4
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.3,23,1.0,0.590153044065837,0.6111111111111112,0.7337547183923161,100,536,21,276,355,0,30,18,7,5
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.3,29,1.0,0.6096239655390809,0.8888888888888888,0.8328376181426566,100,491,10,202,250,0,30,15,13,2
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.3,35,1.0,0.6306118127504584,0.7,0.7768706042501528,100,525,25,253,260,0,30,16,9,5
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.4,11,1.0,0.5465150895244879,0.2777777777777778,0.6080976224340885,100,491,17,149,136,0,40,25,10,5
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.4,17,1.0,0.4682940160202409,0.4117647058823529,0.6266862406341979,100,496,21,180,174,0,40,20,14,6
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.4,23,1.0,0.5088136287382947,0.6111111111111112,0.7066415799498019,100,536,16,192,171,0,40,23,10,7
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.4,29,1.0,0.5113124627575077,0.7777777777777778,0.7630300801784284,100,491,8,153,170,0,40,21,16,3
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.4,35,1.0,0.48764058806033445,0.5,0.6625468626867781,100,525,18,179,131,0,40,20,13,7
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.5,11,1.0,0.38285065453631856,0.16666666666666666,0.5165057737343284,100,491,11,89,44,0,50,28,16,6
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.5,17,1.0,0.31462706715952643,0.35294117647058826,0.5558560812100382,100,496,10,105,44,0,50,26,17,7
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.5,23,1.0,0.4002682243216084,0.48148148148148145,0.6272499019343633,100,536,12,127,71,0,50,27,15,8
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.5,29,1.0,0.39951280627705804,0.5,0.6331709354256859,100,491,6,104,96,0,50,27,19,4
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.5,35,1.0,0.34899870117115545,0.4,0.5829995670570518,100,525,12,124,47,0,50,21,18,11
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.6,11,1.0,0.2865772872625539,0.1111111111111111,0.4658961327912216,100,491,8,63,40,0,60,35,17,8
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.6,17,1.0,0.23493837840941748,0.29411764705882354,0.5096853418227469,100,496,7,72,24,0,60,33,19,8
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.6,23,1.0,0.25675511627770176,0.3333333333333333,0.5300294832036783,100,536,4,80,39,0,60,32,19,9
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.6,29,1.0,0.2990535991076905,0.3333333333333333,0.5441289774803413,100,491,5,80,42,0,60,30,20,10
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.6,35,1.0,0.2946516737254519,0.4,0.5648838912418173,100,525,7,77,35,0,60,29,19,12
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.7,11,1.0,0.1869432478748656,0.05555555555555555,0.4141662678101403,100,491,6,52,20,0,70,36,20,14
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.7,17,1.0,0.12480022525990286,0.11764705882352941,0.41414909469447736,100,496,1,43,3,0,70,36,22,12
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.7,23,1.0,0.151438856281586,0.16666666666666666,0.4393685076494175,100,536,3,56,19,0,70,36,21,13
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.7,29,1.0,0.21578782612969358,0.16666666666666666,0.4608181642654534,100,491,5,41,11,0,70,36,24,10
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.7,35,1.0,0.19769613519475318,0.15,0.4492320450649177,100,525,4,48,10,0,70,34,21,15
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.8,11,1.0,0.059030263991431714,0.0,0.3530100879971439,100,491,1,16,0,0,80,40,25,15
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.8,17,1.0,0.0919931478692752,0.11764705882352941,0.4032134022309348,100,496,1,29,3,0,80,43,23,14
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.8,23,1.0,0.09167424079532165,0.05555555555555555,0.38240993211695906,100,536,2,36,8,0,80,41,23,16
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.8,29,1.0,0.11527609895572315,0.0,0.37175869965190766,100,491,2,23,0,0,80,40,24,16
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.8,35,1.0,0.12712300672514984,0.15,0.42570766890838324,100,525,2,23,5,0,80,42,22,16
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.9,11,1.0,0.026055563044435816,0.0,0.3420185210148119,100,491,0,6,0,0,90,45,26,19
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.9,17,1.0,0.011451759548456968,0.0,0.3371505865161523,100,496,0,4,0,0,90,47,27,16
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.9,23,1.0,0.0346802890446777,0.0,0.3448934296815592,100,536,0,12,0,0,90,45,25,20
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.9,29,1.0,0.03460990625323968,0.0,0.3448699687510799,100,491,1,3,0,0,90,46,26,18
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.9,35,1.0,0.06327054813479054,0.0,0.35442351604493016,100,525,1,8,0,0,90,47,25,18
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,1.0,11,1.0,0.0,0.0,0.3333333333333333,100,491,0,0,0,0,100,50,30,20
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,1.0,17,1.0,0.0,0.0,0.3333333333333333,100,496,0,0,0,0,100,50,30,20
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,1.0,23,1.0,0.0,0.0,0.3333333333333333,100,536,0,0,0,0,100,50,30,20
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,1.0,29,1.0,0.0,0.0,0.3333333333333333,100,491,0,0,0,0,100,50,30,20
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,1.0,35,1.0,0.0,0.0,0.3333333333333333,100,525,0,0,0,0,100,50,30,20
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.0,11,1.0,1.0,1.0,1.0,100,491,50,539,1010,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.0,17,1.0,1.0,1.0,1.0,100,496,54,580,1012,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.0,23,1.0,1.0,1.0,1.0,100,536,48,625,1012,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.0,29,1.0,0.9999999999999999,1.0,0.9999999999999998,100,491,30,553,878,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.0,35,1.0,1.0,1.0,1.0,100,525,48,565,1006,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.1,11,1.0,0.7407957246008584,0.7222222222222222,0.8210059822743602,100,491,30,362,354,0,10,0,10,0
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.1,17,1.0,0.7541092893164344,0.7647058823529411,0.8396050572231251,100,496,36,385,554,0,10,0,10,0
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.1,23,1.0,0.7582734231805522,0.8333333333333334,0.8638689188379619,100,536,31,413,673,0,10,0,10,0
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.1,29,1.0,0.7811280120697515,1.0,0.9270426706899171,100,491,16,372,576,0,10,0,10,0
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.1,35,1.0,0.7472705005874454,0.9,0.8824235001958152,100,525,34,376,627,0,10,0,10,0
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.2,11,1.0,0.5043046971929493,0.4444444444444444,0.6495830472124646,100,491,16,249,63,0,20,0,20,0
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.2,17,1.0,0.5042588321678855,0.47058823529411764,0.6582823558206677,100,496,23,257,109,0,20,0,20,0
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.2,23,1.0,0.5148685014580121,0.3888888888888889,0.6345857967823003,100,536,17,282,96,0,20,0,20,0
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.2,29,1.0,0.584272541676142,0.7777777777777778,0.78735010648464,100,491,9,254,176,0,20,0,20,0
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.2,35,1.0,0.5122994276586205,0.45,0.6540998092195401,100,525,19,237,70,0,20,0,20,0
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.3,11,1.0,0.32422522786081226,0.0,0.44140840928693736,100,491,11,192,0,0,30,0,30,0
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.3,17,1.0,0.3172088712834148,0.0,0.43906962376113823,100,496,14,188,0,0,30,0,30,0
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.3,23,1.0,0.32711053666037476,0.0,0.44237017888679153,100,536,14,220,0,0,30,0,30,0
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.3,29,1.0,0.31649508787150815,0.0,0.43883169595716937,100,491,6,180,0,0,30,0,30,0
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.3,35,1.0,0.30918231893463255,0.0,0.4363941063115442,100,525,14,164,0,0,30,0,30,0
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.4,11,1.0,0.23553663627493446,0.0,0.41184554542497814,100,491,4,120,0,0,40,8,30,2
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.4,17,1.0,0.2431256046905862,0.0,0.4143752015635287,100,496,8,114,0,0,40,9,30,1
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.4,23,1.0,0.2488539551641239,0.0,0.41628465172137463,100,536,10,136,0,0,40,9,30,1
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.4,29,1.0,0.24617322955528115,0.0,0.415391076518427,100,491,3,112,0,0,40,9,30,1
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.4,35,1.0,0.23369461004178146,0.0,0.4112315366805938,100,525,12,120,0,0,40,8,30,2
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.5,11,1.0,0.18278126099724576,0.0,0.39426042033241526,100,491,2,80,0,0,50,16,30,4
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.5,17,1.0,0.19353645297043515,0.0,0.3978454843234783,100,496,7,84,0,0,50,16,30,4
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.5,23,1.0,0.17819852707499764,0.0,0.3927328423583325,100,536,7,108,0,0,50,15,30,5
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.5,29,1.0,0.1899222940585534,0.0,0.3966407646861845,100,491,2,70,0,0,50,17,30,3
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.5,35,1.0,0.16917969594560944,0.0,0.3897265653152031,100,525,10,84,0,0,50,15,30,5
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.6,11,1.0,0.13351883043330107,0.0,0.3778396101444337,100,491,2,42,0,0,60,25,30,5
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.6,17,1.0,0.13523441106986672,0.0,0.3784114703566222,100,496,6,50,0,0,60,23,30,7
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.6,23,1.0,0.1165049694366077,0.0,0.3721683231455359,100,536,4,60,0,0,60,23,30,7
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.6,29,1.0,0.141078605664923,0.0,0.380359535221641,100,491,2,40,0,0,60,26,30,4
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.6,35,1.0,0.11774907919730936,0.0,0.3725830263991031,100,525,6,58,0,0,60,20,30,10
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.7,11,1.0,0.1047822539083996,0.0,0.36826075130279984,100,491,1,26,0,0,70,32,30,8
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.7,17,1.0,0.07746670027325427,0.0,0.3591555667577514,100,496,1,20,0,0,70,32,30,8
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.7,23,1.0,0.0788934533647823,0.0,0.3596311511215941,100,536,1,30,0,0,70,31,30,9
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.7,29,1.0,0.10031091040316578,0.0,0.3667703034677219,100,491,2,34,0,0,70,30,30,10
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.7,35,1.0,0.07730486921889763,0.0,0.35910162307296584,100,525,2,26,0,0,70,28,30,12
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.8,11,1.0,0.0648839479519906,0.0,0.35496131598399683,100,491,1,24,0,0,80,36,30,14
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.8,17,1.0,0.03176786686157491,0.0,0.3439226222871916,100,496,0,8,0,0,80,38,30,12
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.8,23,1.0,0.03620579725284166,0.0,0.34540193241761386,100,536,1,18,0,0,80,36,30,14
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.8,29,1.0,0.05870398706637142,0.0,0.3529013290221238,100,491,2,22,0,0,80,37,30,13
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.8,35,1.0,0.03194393520104055,0.0,0.3439813117336802,100,525,1,12,0,0,80,35,30,15
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.9,11,1.0,0.013384585850707386,0.0,0.3377948619502358,100,491,0,4,0,0,90,43,30,17
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.9,17,1.0,0.01149628699774971,0.0,0.3371654289992499,100,496,0,2,0,0,90,44,30,16
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.9,23,1.0,0.007891352083163241,0.0,0.33596378402772104,100,536,0,6,0,0,90,41,30,19
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.9,29,1.0,0.019297692203332453,0.0,0.3397658974011108,100,491,1,6,0,0,90,43,30,17
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),0.9,35,1.0,0.006726115002111714,0.0,0.33557537166737056,100,525,0,2,0,0,90,43,30,17
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),1.0,11,1.0,0.0,0.0,0.3333333333333333,100,491,0,0,0,0,100,50,30,20
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),1.0,17,1.0,0.0,0.0,0.3333333333333333,100,496,0,0,0,0,100,50,30,20
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),1.0,23,1.0,0.0,0.0,0.3333333333333333,100,536,0,0,0,0,100,50,30,20
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),1.0,29,1.0,0.0,0.0,0.3333333333333333,100,491,0,0,0,0,100,50,30,20
strike,打击阶段（固定 $\Phi=2$）,soft_role_decider,网络压制-角色导向(D→拓扑),1.0,35,1.0,0.0,0.0,0.3333333333333333,100,525,0,0,0,0,100,50,30,20
